Date,Time,Temperature(℃),Humidity(%),Precipitation (mm),Visibility(m),Wind speed(m/s),"Pavement temperature
(℃)"
2022/12/24,7:55,2.7,88,0,25393,0.9,3.3
2022/12/24,7:56,2.7,88,0,25036,0.5,3.1
2022/12/24,7:57,2.6,88,0,25306,0.3,2.9
2022/12/24,7:58,2.6,88,0,25756,0.3,2.9
2022/12/24,7:59,2.6,88,0,25173,0.3,2.8
2022/12/24,8:00,2.6,88,0,24988,0.3,2.9
2022/12/24,8:02,2.6,88,0,25530,0.5,2.8
2022/12/24,8:03,2.6,89,0,25452,0.5,2.7
2022/12/24,8:04,2.5,89,0,25252,0.5,2.7
2022/12/24,8:05,2.5,89,0,25275,0.7,3.1
2022/12/24,8:06,2.5,89,0,24560,0.8,3.2
2022/12/24,8:07,2.6,89,0,24860,0.6,3.2
2022/12/24,8:08,2.5,89,0,24662,0.5,3.1
2022/12/24,8:09,2.5,89,0,23519,0.7,3.1
2022/12/24,8:10,2.5,89,0,23672,0.7,3.1
2022/12/24,8:11,2.5,89,0,23960,0.4,3
2022/12/24,8:12,2.5,89,0,24371,0.5,3.1
2022/12/24,8:13,2.5,89,0,23622,0.7,3.1
2022/12/24,8:14,2.5,90,0,23714,0.6,3
2022/12/24,8:15,2.5,90,0,24074,0.3,3.1
2022/12/24,8:16,2.5,90,0,24707,0.4,3.3
2022/12/24,8:17,2.5,90,0,25157,0.4,3.6
2022/12/24,8:18,2.5,90,0,24836,0.1,3.6
2022/12/24,8:19,2.6,90,0,24969,0,3.6
2022/12/24,8:20,2.6,90,0,25518,0.3,3.8
2022/12/24,8:21,2.6,90,0,25916,0.4,4.1
2022/12/24,8:23,2.7,90,0,26168,0.5,4.4
2022/12/24,8:24,2.7,90,0,26832,0.6,4.5
2022/12/24,8:25,2.7,90,0,25577,0.5,4.5
2022/12/24,8:26,2.7,90,0,26500,0.7,4.6
2022/12/24,8:27,2.7,90,0,26051,0.9,4.7
2022/12/24,8:28,2.7,90,0,26111,0.8,4.6
2022/12/24,8:29,2.8,90,0,27736,0.7,4.5
2022/12/24,8:30,2.8,90,0,30367,0.6,4.3
2022/12/24,8:31,2.8,89,0,27794,0.5,4.1
2022/12/24,8:32,2.8,89,0,26842,0.7,4.3
2022/12/24,8:33,2.8,89,0,26954,0.7,4.3
2022/12/24,8:34,2.9,89,0,27354,0.4,4.3
2022/12/24,8:35,2.9,89,0,26619,0.4,4.4
2022/12/24,8:36,2.9,89,0,25690,0.3,4.5
2022/12/24,8:37,2.9,89,0,27339,0.3,4.7
2022/12/24,8:38,3,89,0,27572,0.3,4.7
2022/12/24,8:39,3,89,0,27392,0.4,4.7
2022/12/24,8:40,3,88,0,27358,1.1,5
2022/12/24,8:41,3,88,0,27328,1.1,5.2
2022/12/24,8:42,3,87,0,28303,0.7,5.1
2022/12/24,8:43,3,87,0,27915,0.7,5
2022/12/24,8:44,3.1,87,0,27164,0.6,5
2022/12/24,8:45,3.1,87,0,28933,0.2,5.1
2022/12/24,8:46,3.2,87,0,29391,0.1,5.2
2022/12/24,8:47,3.2,87,0,30291,0.3,5.1
2022/12/24,8:49,3.2,86,0,33103,0.5,4.8
2022/12/24,8:50,3.2,85,0,39738,0.5,4.6
2022/12/24,8:51,3.2,81,0,38877,0.8,4.6
2022/12/24,8:52,3.2,81,0,40205,0.8,4.8
2022/12/24,8:53,3.3,80,0,38865,0.7,5.2
2022/12/24,8:54,3.4,79,0,38844,0.8,5.7
2022/12/24,8:55,3.4,79,0,38014,0.9,5.8
2022/12/24,8:56,3.5,78,0,40293,1.3,6.2
2022/12/24,8:57,3.5,76,0,41285,1.3,6.4
2022/12/24,8:59,3.6,76,0,40425,1.2,7.1
2022/12/24,9:00,3.7,75,0,41520,1.3,7.2
2022/12/24,9:01,3.7,75,0,42533,1,7.3
2022/12/24,9:02,3.7,74,0,40837,0.8,7.3
2022/12/24,9:03,3.8,74,0,42923,0.8,7.4
2022/12/24,9:04,3.8,74,0,41686,0.9,7.6
2022/12/24,9:05,3.9,73,0,42147,0.8,7.3
2022/12/24,9:06,3.9,73,0,41076,0.8,7.2
2022/12/24,9:07,4,72,0,42336,1.1,7.3
2022/12/24,9:08,4,71,0,41987,1.2,7.5
2022/12/24,9:09,4.1,71,0,42681,1.5,7.6
2022/12/24,9:10,4.1,71,0,42096,1.5,7.5
2022/12/24,9:11,4.1,70,0,43000,1.5,7.4
2022/12/24,9:12,4.2,70,0,43213,1.6,7.4
2022/12/24,9:13,4.2,70,0,42076,1.5,7.4
2022/12/24,9:14,4.2,70,0,42193,1.3,7.3
2022/12/24,9:15,4.2,70,0,42444,1.4,7.2
2022/12/24,9:16,4.3,70,0,42296,1.9,7.2
2022/12/24,9:17,4.3,69,0,41164,2.3,7.5
2022/12/24,9:18,4.3,69,0,42874,1.9,7.4
2022/12/24,9:19,4.3,69,0,42318,1.4,7.1
2022/12/24,9:20,4.3,69,0,38666,1.3,7.1
2022/12/24,9:21,4.4,69,0,40583,1.5,7.2
2022/12/24,9:22,4.4,68,0,42604,1.6,7.1
2022/12/24,9:23,4.4,68,0,42571,1.5,7
2022/12/24,9:24,4.4,68,0,41501,1.4,7
2022/12/24,9:25,4.5,68,0,42297,1.2,6.9
2022/12/24,9:26,4.5,68,0,41713,1.1,6.9
2022/12/24,9:27,4.5,68,0,42827,1.2,6.9
2022/12/24,9:28,4.6,68,0,40732,1.4,7
2022/12/24,9:29,4.6,68,0,41789,1.5,7
2022/12/24,9:30,4.6,68,0,40611,1.1,7
2022/12/24,9:31,4.6,68,0,41321,1,7
2022/12/24,9:32,4.7,68,0,41772,1.3,7
2022/12/24,9:33,4.6,68,0,43261,1.1,7
2022/12/24,9:34,4.7,68,0,41783,0.8,7
2022/12/24,9:35,4.7,68,0,41101,0.7,7
2022/12/24,9:36,4.8,68,0,41133,0.5,7
2022/12/24,9:37,4.8,68,0,40908,0.5,7
2022/12/24,9:38,4.9,68,0,41570,1.1,7
2022/12/24,9:39,4.9,67,0,41502,1.4,6.9
2022/12/24,9:40,4.9,66,0,41462,1.2,6.7
2022/12/24,9:41,4.9,67,0,42115,1.1,6.8
2022/12/24,9:42,4.9,67,0,41393,1.3,6.8
2022/12/24,9:43,4.9,67,0,42282,1.1,6.7
2022/12/24,9:44,5,67,0,41576,0.9,6.7
2022/12/24,9:45,5,67,0,41256,1.2,6.8
2022/12/24,9:46,5,66,0,40281,1.6,6.9
2022/12/24,9:47,5.1,66,0,41179,1.4,6.9
2022/12/24,9:48,5.1,67,0,41859,0.9,6.9
2022/12/24,9:49,5.1,66,0,41241,0.8,6.8
2022/12/24,9:50,5.1,65,0,41689,1,6.9
2022/12/24,9:51,5.1,66,0,41642,1,7
2022/12/24,9:52,5.2,66,0,42697,1,7.1
2022/12/24,9:53,5.2,65,0,42128,1,7.1
2022/12/24,9:54,5.3,65,0,39985,0.7,7.1
2022/12/24,9:55,5.3,65,0,41009,1.1,7.3
2022/12/24,9:56,5.3,66,0,41556,1.4,7.6
2022/12/24,9:57,5.3,65,0,40327,1.4,7.6
2022/12/24,9:58,5.3,64,0,41165,1.6,7.2
2022/12/24,9:59,5.3,64,0,41102,1.6,7
2022/12/24,10:00,5.3,64,0,42630,2.4,6.6
2022/12/24,10:01,5.3,64,0,41733,1.9,6.6
2022/12/24,10:02,5.3,65,0,42320,1.5,6.6
2022/12/24,10:03,5.3,64,0,42419,1.5,6.8
2022/12/24,10:04,5.3,64,0,41488,1.7,6.9
2022/12/24,10:05,5.3,65,0,40392,1.6,7.1
2022/12/24,10:06,5.3,65,0,40220,1.4,7.3
2022/12/24,10:07,5.4,65,0,40431,1.6,7.7
2022/12/24,10:08,5.4,64,0,41879,2,7.5
2022/12/24,10:09,5.4,64,0,40348,2.4,7.4
2022/12/24,10:10,5.4,64,0,41372,2.5,7.1
2022/12/24,10:11,5.4,65,0,39855,2.4,7.3
2022/12/24,10:12,5.4,65,0,41384,2.3,7.3
2022/12/24,10:13,5.4,65,0,39652,2.4,7.1
2022/12/24,10:14,5.4,65,0,40733,2.3,7.1
2022/12/24,10:15,5.4,65,0,39802,2.3,7.1
2022/12/24,10:16,5.4,65,0,40540,2.5,6.9
2022/12/24,10:17,5.4,65,0,40316,2.1,6.9
2022/12/24,10:18,5.4,66,0,40499,1.7,7.5
2022/12/24,10:19,5.4,65,0,40177,2,7.5
2022/12/24,10:20,5.4,65,0,40235,2.3,7.3
2022/12/24,10:21,5.5,65,0,40562,2.1,7.1
2022/12/24,10:22,5.5,66,0,39757,2,7.3
2022/12/24,10:23,5.4,65,0,40177,2.8,7.5
2022/12/24,10:24,5.4,66,0,39760,3.2,7.3
2022/12/24,10:25,5.4,66,0,40108,2.9,6.8
2022/12/24,10:26,5.4,66,0,39364,3.1,6.8
2022/12/24,10:27,5.4,66,0,39606,3,7
2022/12/24,10:28,5.4,66,0,39230,2.5,7.3
2022/12/24,10:29,5.4,67,0,38766,2.2,7.5
2022/12/24,10:30,5.4,66,0,37977,2.6,8.2
2022/12/24,10:31,5.4,66,0,38474,2.8,8
2022/12/24,10:32,5.4,66,0,38644,2.3,8
2022/12/24,10:33,5.5,66,0,38669,2.6,8.5
2022/12/24,10:34,5.5,66,0,38298,2.7,8.5
2022/12/24,10:35,5.5,66,0,39430,2.4,8.4
2022/12/24,10:36,5.5,66,0,37437,2.6,8.5
2022/12/24,10:37,5.5,66,0,36671,2.8,8.5
2022/12/24,10:38,5.5,66,0,38914,2.4,8.2
2022/12/24,10:39,5.6,67,0,38195,2.1,8.2
2022/12/24,10:40,5.6,66,0,39838,2.6,8.5
2022/12/24,10:41,5.6,67,0,39032,2.6,8.3
2022/12/24,10:42,5.6,67,0,37725,2.3,8.3
2022/12/24,10:43,5.6,66,0,36896,2.6,8.5
2022/12/24,10:44,5.6,66,0,38366,2.7,8.6
2022/12/24,10:45,5.6,66,0,36243,2.6,8.5
2022/12/24,10:46,5.6,67,0,36992,3,8.5
2022/12/24,10:47,5.6,67,0,37756,2.9,8.7
2022/12/24,10:48,5.6,67,0,36969,2.7,9
2022/12/24,10:49,5.7,66,0,38230,2.8,9.3
2022/12/24,10:50,5.6,67,0,37877,2.8,9.3
2022/12/24,10:51,5.6,67,0,36612,2.5,9.3
2022/12/24,10:52,5.6,67,0,36545,2.4,9.6
2022/12/24,10:53,5.7,68,0,36998,2.2,10.2
2022/12/24,10:54,5.8,68,0,34769,1.9,10.3
2022/12/24,10:55,5.8,68,0,36356,2.2,10.4
2022/12/24,10:56,5.8,67,0,36459,2.7,9.9
2022/12/24,10:57,5.8,67,0,37256,2.8,9.3
2022/12/24,10:58,5.8,67,0,36862,2.9,8.8
2022/12/24,10:59,5.8,67,0,36065,3.2,8.8
2022/12/24,11:00,5.8,67,0,36392,2.9,9.1
2022/12/24,11:01,5.8,68,0,35775,2.2,9.4
2022/12/24,11:02,5.9,68,0,37536,2.4,10.2
2022/12/24,11:03,5.9,68,0,35989,2.4,10.4
2022/12/24,11:04,5.9,68,0,35792,2.2,10.7
2022/12/24,11:05,6,67,0,35403,2,11.4
2022/12/24,11:06,6,67,0,36010,2,11.6
2022/12/24,11:07,6.1,67,0,35298,2.4,11.8
2022/12/24,11:08,6.1,67,0,36222,2.2,11.7
2022/12/24,11:09,6.1,67,0,35932,2,12
2022/12/24,11:10,6.1,67,0,35563,2.3,11.9
2022/12/24,11:11,6.1,67,0,35615,2.3,11.7
2022/12/24,11:12,6.2,67,0,36308,2,11.5
2022/12/24,11:13,6.3,67,0,37419,2.3,11.3
2022/12/24,11:14,6.2,67,0,36946,2.5,10.8
2022/12/24,11:15,6.2,68,0,35975,2.1,10.7
2022/12/24,11:16,6.2,68,0,36412,2.1,10.7
2022/12/24,11:17,6.2,68,0,35424,2.3,10.2
2022/12/24,11:18,6.3,68,0,36460,2.4,10.2
2022/12/24,11:19,6.2,67,0,37337,2.6,10
2022/12/24,11:20,6.2,68,0,35788,2.1,10
2022/12/24,11:21,6.2,68,0,35623,2.1,10.7
2022/12/24,11:23,6.3,68,0,35510,1.9,12.6
2022/12/24,11:24,6.4,68,0,35943,1.6,12.7
2022/12/24,11:25,6.4,68,0,35970,1.5,12.8
2022/12/24,11:26,6.5,67,0,35584,2.3,11.8
2022/12/24,11:27,6.5,67,0,35691,2.5,11.2
2022/12/24,11:28,6.6,67,0,35562,2,11.3
2022/12/24,11:29,6.6,67,0,36770,2.2,11.3
2022/12/24,11:30,6.7,67,0,35830,1.9,11.3
2022/12/24,11:31,6.6,67,0,34774,1.8,11.5
2022/12/24,11:32,6.7,67,0,31099,1.6,12.1
2022/12/24,11:33,6.8,67,0,34346,1.6,12.1
2022/12/24,11:34,6.8,67,0,35889,1.9,12
2022/12/24,11:35,6.8,68,0,32817,1.7,11.8
2022/12/24,11:36,6.8,67,0,35951,2.2,11
2022/12/24,11:37,6.8,67,0,34763,2.5,10.2
2022/12/24,11:38,6.8,67,0,34278,2.5,10.1
2022/12/24,11:39,6.8,67,0,36159,2.3,10.2
2022/12/24,11:40,6.8,67,0,34209,2,10.6
2022/12/24,11:41,6.8,67,0,34181,1.7,11.5
2022/12/24,11:42,6.9,67,0,35350,1.4,11.7
2022/12/24,11:43,7,67,0,35763,1.6,11.4
2022/12/24,11:44,7,67,0,36641,1.5,11.4
2022/12/24,11:45,7,68,0,36797,1.2,11.6
2022/12/24,11:46,7,67,0,34966,1.4,11.5
2022/12/24,11:47,7.1,67,0,36566,1.5,11.2
2022/12/24,11:48,7.1,66,0,37010,2.1,9.8
2022/12/24,11:49,7,67,0,35336,2.3,9.8
2022/12/24,11:50,7,67,0,36838,1.8,10.2
2022/12/24,11:51,7,67,0,35717,2.4,10.2
2022/12/24,11:52,7,68,0,37478,2.7,10.2
2022/12/24,11:53,7,68,0,37665,2.1,11
2022/12/24,11:54,7,68,0,35402,1.5,11.7
2022/12/24,11:55,7,68,0,36073,1.6,11.7
2022/12/24,11:56,7.1,67,0,35547,2,11.6
2022/12/24,11:57,7.1,67,0,35927,2.1,11.6
2022/12/24,11:58,7.2,67,0,37532,1.7,12
2022/12/24,11:59,7.2,67,0,35986,1.3,12.1
2022/12/24,12:00,7.3,67,0,35368,1.4,12.4
2022/12/24,12:01,7.4,67,0,35994,1.6,12.4
2022/12/24,12:02,7.4,66,0,36523,2,12.4
2022/12/24,12:03,7.4,66,0,36370,2.6,11.2
2022/12/24,12:04,7.3,66,0,36113,3,9.2
2022/12/24,12:05,7.3,66,0,36517,3,9.2
2022/12/24,12:06,7.2,67,0,36654,2.6,10.9
2022/12/24,12:07,7.2,67,0,37132,2.9,11
2022/12/24,12:08,7.2,67,0,37239,1.9,11.2
2022/12/24,12:09,7.2,67,0,37053,1.2,12
2022/12/24,12:10,7.2,67,0,38058,1.2,13.1
2022/12/24,12:11,7.4,68,0,37750,1.8,13.5
2022/12/24,12:12,7.4,68,0,38724,1.9,13.2
2022/12/24,12:13,7.4,68,0,37470,2.5,11.9
2022/12/24,12:14,7.4,68,0,39253,2.5,11.2
2022/12/24,12:15,7.4,68,0,37929,2.4,11.2
2022/12/24,12:16,7.3,69,0,38598,2.8,11.7
2022/12/24,12:17,7.3,68,0,38856,2.6,11.7
2022/12/24,12:18,7.4,68,0,39381,2.5,11.7
2022/12/24,12:19,7.4,68,0,37373,2.5,12.2
2022/12/24,12:20,7.5,69,0,35465,2.3,13.2
2022/12/24,12:21,7.6,68,0,35414,2.6,15.3
2022/12/24,12:22,7.6,68,0,35683,3,16
2022/12/24,12:23,7.6,67,0,37318,2.9,14.4
2022/12/24,12:24,7.6,67,0,36138,2.9,14.4
2022/12/24,12:25,7.8,68,0,34880,2.1,17
2022/12/24,12:26,7.9,67,0,36231,2.7,17.7
2022/12/24,12:27,7.9,67,0,37118,3.2,17.3
2022/12/24,12:28,7.9,67,0,39034,2.9,16.5
2022/12/24,12:29,7.9,67,0,39000,2.9,16.6
2022/12/24,12:30,8.1,67,0,39303,2.4,18.3
2022/12/24,12:31,8.2,67,0,37265,2.8,18.4
2022/12/24,12:32,8.2,66,0,38495,2.9,17.5
2022/12/24,12:33,8.2,66,0,37166,2.9,16.6
2022/12/24,12:34,8.2,66,0,38738,3.1,16.9
2022/12/24,12:35,8.2,66,0,37303,2.8,16.6
2022/12/24,12:36,8.2,66,0,39117,2.4,17.1
2022/12/24,12:37,8.3,67,0,38704,2.5,17.2
2022/12/24,12:38,8.3,67,0,39453,2.5,17.8
2022/12/24,12:39,8.4,66,0,37694,2.7,18.3
2022/12/24,12:40,8.4,66,0,38019,2.3,18.3
2022/12/24,12:41,8.5,66,0,37534,2.6,18.8
2022/12/24,12:42,8.5,66,0,40925,2.6,18.8
2022/12/24,12:43,8.5,65,0,40001,3.6,15.1
2022/12/24,12:44,8.4,66,0,39555,3,15.1
2022/12/24,12:45,8.5,66,0,38944,2.3,16.8
2022/12/24,12:46,8.7,66,0,41745,2.7,18.9
2022/12/24,12:47,8.7,66,0,39043,2.7,19.2
2022/12/24,12:48,8.7,65,0,40477,2.3,18.9
2022/12/24,12:49,8.8,64,0,40060,3,18.9
2022/12/24,12:50,8.8,65,0,39644,2.8,18.2
2022/12/24,12:51,8.9,65,0,39635,2.3,18.7
2022/12/24,12:52,9,64,0,38275,2.6,19
2022/12/24,12:53,9,63,0,37306,2.8,18.7
2022/12/24,12:54,8.9,63,0,38045,2.2,18.1
2022/12/24,12:55,9,64,0,39759,1.8,19.1
2022/12/24,12:56,9.1,64,0,38888,1.9,20.6
2022/12/24,12:57,9.2,63,0,37540,2,20.6
2022/12/24,12:58,9.2,63,0,37008,2.3,21
2022/12/24,12:59,9.3,62,0,38021,2.2,20.3
2022/12/24,13:00,9.4,62,0,40040,2.9,20.2
2022/12/24,13:01,9.3,62,0,38087,3.2,19.8
2022/12/24,13:02,9.3,63,0,40666,2.7,19.5
2022/12/24,13:03,9.3,63,0,40310,2.8,19.7
2022/12/24,13:04,9.3,62,0,38726,2.8,19.7
2022/12/24,13:05,9.3,62,0,38330,2.9,18.5
2022/12/24,13:06,9.2,62,0,38858,3.1,18.3
2022/12/24,13:07,9.2,63,0,41135,2.8,18.5
2022/12/24,13:08,9.2,62,0,38744,2.7,18.8
2022/12/24,13:09,9.2,62,0,40414,3.3,19.6
2022/12/24,13:10,9.2,62,0,42246,3.2,18.7
2022/12/24,13:11,9.2,64,0,40838,2.2,18.7
2022/12/24,13:12,9.3,63,0,40365,2.4,20.9
2022/12/24,13:13,9.3,62,0,41963,3.3,20.9
2022/12/24,13:14,9.2,62,0,39963,3.2,18.7
2022/12/24,13:15,9.2,62,0,40372,2.9,18.7
2022/12/24,13:16,9.2,63,0,39194,2.7,18.8
2022/12/24,13:17,9.2,62,0,39806,2.6,19.5
2022/12/24,13:18,9.3,62,0,40073,1.9,19.6
2022/12/24,13:19,9.4,63,0,40850,1.1,21.1
2022/12/24,13:20,9.6,63,0,41204,1.4,23.2
2022/12/24,13:21,9.7,62,0,40590,2.1,23.9
2022/12/24,13:22,9.7,61,0,41000,2.4,21.9
2022/12/24,13:23,9.6,61,0,41469,2.6,20.6
2022/12/24,13:24,9.5,61,0,39764,2.5,18.9
2022/12/24,13:25,9.5,62,0,41023,2.3,18.9
2022/12/24,13:26,9.5,62,0,41071,2.6,20
2022/12/24,13:27,9.6,62,0,40772,3.1,20.1
2022/12/24,13:28,9.5,61,0,40259,3,19.8
2022/12/24,13:29,9.5,63,0,40057,2.7,19.8
2022/12/24,13:30,9.6,63,0,39631,2.2,21.6
2022/12/24,13:31,9.7,63,0,43019,1.6,23.3
2022/12/24,13:32,9.9,62,0,41288,2.1,23.9
2022/12/24,13:33,10,61,0,41276,2.7,23.7
2022/12/24,13:34,9.9,61,0,40885,2.6,21.5
2022/12/24,13:35,9.9,61,0,42044,2.2,21.5
2022/12/24,13:36,10,61,0,40950,2,21.9
2022/12/24,13:37,10,60,0,41049,2.1,22.8
2022/12/24,13:38,10,61,0,40489,1.6,23.7
2022/12/24,13:39,10.2,60,0,42714,1.5,24.4
2022/12/24,13:40,10.3,60,0,41433,2.3,24.4
2022/12/24,13:41,10.3,60,0,39452,2.1,23.4
2022/12/24,13:42,10.3,60,0,39928,1.6,23.4
2022/12/24,13:43,10.4,59,0,42293,2.6,24
2022/12/24,13:44,10.4,59,0,39080,3,22.7
2022/12/24,13:45,10.4,59,0,39364,2.2,22.1
2022/12/24,13:46,10.4,60,0,41232,2.8,22.7
2022/12/24,13:47,10.4,59,0,41011,3.4,22.7
2022/12/24,13:48,10.4,59,0,41482,2.9,21.7
2022/12/24,13:49,10.4,59,0,40218,2.8,21
2022/12/24,13:50,10.3,59,0,41577,2.8,20.8
2022/12/24,13:51,10.3,60,0,40991,3.6,21.3
2022/12/24,13:52,10.3,60,0,42026,4.4,21.3
2022/12/24,13:53,10.2,60,0,40517,3.7,20.4
2022/12/24,13:54,10.2,60,0,40295,3.3,20.3
2022/12/24,13:55,10.2,60,0,40865,3,20.8
2022/12/24,13:56,10.2,60,0,40101,2.6,21.7
2022/12/24,13:57,10.3,60,0,40947,2.5,23.3
2022/12/24,13:58,10.5,60,0,42189,2.1,23.7
2022/12/24,13:59,10.6,60,0,41168,2,25.7
2022/12/24,14:00,10.7,58,0,41723,3,25.7
2022/12/24,14:01,10.6,58,0,42021,3.3,23.6
2022/12/24,14:02,10.6,59,0,41647,2.8,22.4
2022/12/24,14:03,10.6,59,0,40321,2.3,22.4
2022/12/24,14:04,10.6,59,0,42257,1.4,22.9
2022/12/24,14:05,10.7,59,0,39991,1.2,25.5
2022/12/24,14:06,10.9,59,0,39889,2.4,25.9
2022/12/24,14:07,11,58,0,41876,2.9,25.7
2022/12/24,14:08,11,58,0,39248,2.9,24
2022/12/24,14:09,11,58,0,40050,2.6,22.4
2022/12/24,14:10,10.9,58,0,40207,2.7,21.5
2022/12/24,14:11,10.8,58,0,41928,2.8,21.3
2022/12/24,14:12,10.8,59,0,41706,2.4,21.7
2022/12/24,14:13,10.9,59,0,39767,2.2,23.7
2022/12/24,14:14,11,59,0,39016,2.1,24.9
2022/12/24,14:15,11.1,58,0,39749,2.3,25.4
2022/12/24,14:16,11.1,57,0,40703,2.9,25.4
2022/12/24,14:17,11.1,58,0,38722,3,23.9
2022/12/24,14:18,11.1,57,0,38700,2.7,23.6
2022/12/24,14:19,11.2,57,0,41138,2.9,23.4
2022/12/24,14:20,11.2,56,0,41638,3.2,23
2022/12/24,14:21,11.2,57,0,42331,2.7,22.5
2022/12/24,14:23,11.2,56,0,39914,2,23.3
2022/12/24,14:24,11.2,56,0,38764,2,23.6
2022/12/24,14:25,11.2,57,0,39507,2.1,24
2022/12/24,14:26,11.2,57,0,40510,2,24.2
2022/12/24,14:27,11.3,56,0,38770,1.7,24.7
2022/12/24,14:28,11.4,57,0,39895,1.4,26.3
2022/12/24,14:29,11.5,57,0,40530,1.9,26.3
2022/12/24,14:30,11.5,56,0,38714,2.2,24.8
2022/12/24,14:31,11.6,57,0,40716,2.2,24.7
2022/12/24,14:32,11.6,55,0,39867,2.3,23.8
2022/12/24,14:33,11.6,55,0,39855,2.2,23.7
2022/12/24,14:34,11.7,55,0,41595,2.9,23.6
2022/12/24,14:35,11.7,55,0,40459,3.2,23.7
2022/12/24,14:36,11.7,55,0,39883,2.9,24.3
2022/12/24,14:37,11.8,54,0,41060,2.8,24.4
2022/12/24,14:38,11.9,54,0,41398,2.5,24.4
2022/12/24,14:39,11.9,54,0,39765,2.2,24.6
2022/12/24,14:40,11.9,55,0,41085,2.2,24.4
2022/12/24,14:41,11.9,55,0,41866,2.7,22.5
2022/12/24,14:42,11.8,54,0,42120,3.2,20.4
2022/12/24,14:43,11.6,54,0,41434,3.5,19.8
2022/12/24,14:44,11.5,55,0,40987,3.7,19.8
2022/12/24,14:45,11.5,55,0,43194,3.2,20.9
2022/12/24,14:46,11.5,55,0,41112,2.9,21.4
2022/12/24,14:47,11.5,55,0,40785,2.6,22.9
2022/12/24,14:48,11.5,56,0,37311,2.3,23.7
2022/12/24,14:49,11.6,56,0,38238,2.1,24
2022/12/24,14:50,11.6,56,0,40476,2.4,24
2022/12/24,14:51,11.7,55,0,40759,2.4,23.7
2022/12/24,14:52,11.7,55,0,41696,2.3,23.8
2022/12/24,14:53,11.8,55,0,41914,2.4,23.8
2022/12/24,14:54,11.8,55,0,42409,2.5,23.8
2022/12/24,14:55,11.8,55,0,40367,2.4,23.3
2022/12/24,14:56,11.8,54,0,40698,2.8,22.4
2022/12/24,14:57,11.8,55,0,40558,3,22.4
2022/12/24,14:58,11.9,55,0,40396,3.2,22.6
2022/12/24,14:59,12,55,0,39989,3,22.6
2022/12/24,15:00,11.9,54,0,41835,2.2,22.7
2022/12/24,15:01,12,54,0,42073,1.9,23.2
2022/12/24,15:02,11.9,55,0,40147,2.8,23.1
2022/12/24,15:03,11.9,54,0,40978,3.3,22.6
2022/12/24,15:04,11.9,54,0,41177,3,21.9
2022/12/24,15:05,12,54,0,41223,2.1,22.7
2022/12/24,15:06,12.2,54,0,40409,2.1,23.7
2022/12/24,15:07,12.3,54,0,40374,2,24.3
2022/12/24,15:08,12.4,54,0,40136,2.2,25.2
2022/12/24,15:09,12.4,54,0,41910,2.9,25.2
2022/12/24,15:10,12.4,53,0,39881,3.1,23.3
2022/12/24,15:11,12.3,53,0,41833,3.3,21.9
2022/12/24,15:12,12.2,53,0,41695,3.3,19.2
2022/12/24,15:13,12.1,54,0,41811,3,18.4
2022/12/24,15:14,12.1,53,0,40943,2.8,19.8
2022/12/24,15:15,12.1,54,0,40957,2.6,20.4
2022/12/24,15:16,12.1,54,0,42664,2.8,22
2022/12/24,15:17,12.1,54,0,40859,2.9,22.5
2022/12/24,15:18,12.1,54,0,42189,3.3,22.3
2022/12/24,15:19,12,54,0,38096,3.2,21.5
2022/12/24,15:20,12.1,55,0,39682,2.8,22.1
2022/12/24,15:21,12.1,54,0,41142,3.1,22.1
2022/12/24,15:22,12.1,54,0,40361,3.6,21.3
2022/12/24,15:23,12,54,0,40604,3.6,20.7
2022/12/24,15:24,12.1,54,0,40382,3.5,20.7
2022/12/24,15:25,12,54,0,41165,3.3,21
2022/12/24,15:26,12.1,54,0,40365,2.9,21.5
2022/12/24,15:27,12.2,53,0,41828,2.8,22
2022/12/24,15:28,12.2,53,0,41755,2.8,21.9
2022/12/24,15:29,12.2,53,0,39177,3.3,21.7
2022/12/24,15:30,12.2,53,0,40525,3.8,21.6
2022/12/24,15:31,12.3,53,0,40961,3.4,21.4
2022/12/24,15:32,12.3,53,0,39443,2.5,22
2022/12/24,15:33,12.4,53,0,38570,2.2,23.5
2022/12/24,15:34,12.5,53,0,39697,2.8,23.5
2022/12/24,15:35,12.5,53,0,38400,3.4,22.7
2022/12/24,15:36,12.6,53,0,32634,2.6,22.7
2022/12/24,15:37,12.6,52,0,37471,2.1,23.3
2022/12/24,15:38,12.7,53,0,41531,2.7,22.9
2022/12/24,15:39,12.6,52,0,38335,3.2,22
2022/12/24,15:40,12.5,53,0,39518,2.8,19.6
2022/12/24,15:41,12.4,53,0,41252,2.5,19.6
2022/12/24,15:42,12.4,52,0,41157,2.4,20
2022/12/24,15:43,12.4,53,0,40048,2.4,19.9
2022/12/24,15:44,12.4,53,0,40109,2.8,20.2
2022/12/24,15:45,12.3,53,0,39472,3.8,20.5
2022/12/24,15:46,12.3,53,0,39488,4.1,20.4
2022/12/24,15:47,12.3,54,0,38424,3.5,20.4
2022/12/24,15:48,12.3,53,0,39147,3.1,20.5
2022/12/24,15:49,12.4,54,0,36900,2.2,20.8
2022/12/24,15:50,12.5,53,0,38190,1.8,21.9
2022/12/24,15:51,12.6,52,0,38167,2.1,22.2
2022/12/24,15:52,12.6,53,0,38621,1.8,22.2
2022/12/24,15:53,12.7,52,0,39910,2,22.8
